,nodes,edges,density,subgraphs,biggest_component,assortativity,diameter,max_degree,min_degree,std_degree,mean_degree,max_clustering,min_clustering,mean_clustering,std_clustering,max_closeness,min_closeness,mean_closeness,std_closeness,max_eccentricity,min_eccentricity,mean_eccentricity,std_eccentricity,max_betweenness,min_betweenness,mean_betweenness,std_betweenness,max_eigenvector,min_eigenvector,mean_eigenvector,std_eigenvector
2013-01-01,352.0,123.0,0.001991064491064491,236.0,51.0,-0.0002765053411613837,7.0,19.0,0.0,0.7386363636363636,1.4866398825861855,0.4807498567691361,0.0,0.00526306178831827,0.046345265198095745,0.05886369522733159,0.0,0.006328737181316407,0.012384376881233507,7.0,4.0,5.666666666666667,0.7320844981409597,0.7888435374149659,0.0,0.0522609043617447,0.12467889272524875,0.6315023737367441,-6.284215681055551e-17,0.011908958626301747,0.05195272654390839
2013-01-02,298.0,107.0,0.002417915169593022,195.0,58.0,0.27617822999944086,15.0,5.0,0.0,0.7181208053691275,1.0072258193562529,0.0,0.0,0.0,0.0,0.054424845469621584,0.0,0.008062648869043489,0.013901944185323827,15.0,8.0,11.413793103448276,1.7814608762882054,0.5875104427736006,0.0,0.08427318295739347,0.12305199190901416,0.4539799124682747,-8.606939683514459e-17,0.0171608552172057,0.05532820027979115
2013-01-03,254.0,61.0,0.0018984781052566058,193.0,11.0,0.034988954606997476,7.0,4.0,0.0,0.49606299212598426,0.8168888141079355,0.0,0.0,0.0,0.0,0.017786561264822132,0.0,0.0024280174434806686,0.0037867409642296512,7.0,4.0,5.636363636363637,1.0679400113155209,0.6,0.0,0.24444444444444444,0.24872288836455828,0.5288627867623853,-2.463009860436057e-16,0.010745795610706668,0.061818571244478523
2013-01-04,277.0,85.0,0.002223617433160676,193.0,15.0,0.08670268927395826,6.0,8.0,0.0,0.6425992779783394,0.9300776888474949,0.0,0.0,0.0,0.0,0.026301663982823402,0.0,0.0032780292082314,0.004983709940372744,6.0,3.0,4.666666666666667,0.7888106377466154,0.7032967032967034,0.0,0.136996336996337,0.24028410597167144,0.683375644305739,-8.58136061742638e-17,0.01012371837257814,0.059225152001171094
2013-01-05,345.0,92.0,0.0015503875968992248,254.0,17.0,0.09871031746031693,8.0,5.0,0.0,0.5391304347826087,0.7980442382319249,0.5,0.0,0.0033816425120772944,0.03896607696633001,0.019583843329253364,0.0,0.002231241673874778,0.003641376034380295,8.0,4.0,6.411764705882353,1.0323487514578966,0.7583333333333333,0.0,0.17647058823529413,0.22752280813121883,0.6074157056272482,-5.890026130882547e-16,0.009660245281808123,0.05296442566225922
2013-01-06,293.0,67.0,0.0015662256299967274,226.0,8.0,-0.03492276695769022,5.0,5.0,0.0,0.4709897610921502,0.741282471779036,0.0,0.0,0.0,0.0,0.01761252446183953,0.0,0.00201499845212735,0.003301200692382221,5.0,3.0,4.0,0.7071067811865476,0.6666666666666666,0.0,0.23809523809523808,0.2735506022160966,0.688190960235587,-2.3207834096106167e-15,0.008277818269035196,0.057831194073625
2013-01-07,275.0,94.0,0.0024950232249502323,184.0,24.0,0.005252018499647261,14.0,7.0,0.0,0.6836363636363636,0.9054910543935688,1.0,0.0,0.01090909090909091,0.1038753225969869,0.020322704571648097,0.0,0.003591162338807744,0.0049679279310564,14.0,7.0,11.041666666666666,1.859192626443592,0.6106719367588932,0.0,0.20569828722002634,0.22337960147612854,0.6181795890827663,-8.910916187706286e-17,0.01109062511938387,0.05927361698787183
2013-01-08,262.0,67.0,0.001959580006434442,198.0,18.0,0.045766391663048356,8.0,8.0,0.0,0.5343511450381679,0.9146618273310367,0.5,0.0,0.010178117048346055,0.06908994393071484,0.025750690546199766,0.0,0.002889056098678624,0.00515247416432094,8.0,4.0,6.611111111111111,1.1124991330278213,0.6838235294117647,0.0,0.16258169934640523,0.21799798496549305,0.6593930367097837,-2.97829344621604e-16,0.01159048086965399,0.06068323200308267
2013-01-09,293.0,85.0,0.0019870026649212212,210.0,23.0,0.017577654707440035,12.0,6.0,0.0,0.5870307167235495,0.8802549985871775,0.6299605249474366,0.0,0.00308171815389531,0.038845569021859885,0.021250439058658234,0.0,0.0029425020560199908,0.004661320182524952,12.0,6.0,9.043478260869565,1.7564356414542743,0.6406926406926406,0.0,0.17880670054583095,0.17715344145569803,0.626741382084554,-5.055665482823881e-16,0.009403535235063393,0.05765884848277297
2013-01-10,296.0,92.0,0.002107191937700412,207.0,38.0,0.16972618193005884,21.0,5.0,0.0,0.6216216216216216,0.9219940596440912,1.0,0.0,0.017454954954954957,0.12915517908026852,0.027623083131557705,0.0,0.004242103340665952,0.007047705555182748,21.0,11.0,15.447368421052632,2.652678571012333,0.6186186186186187,0.0,0.16907697170855066,0.1617979168311169,0.4989335643671847,-1.4407694422177017e-14,0.014335075085324053,0.05632835876072105
2013-01-11,295.0,73.0,0.0016833852184941773,222.0,10.0,-0.06658317678981368,4.0,7.0,0.0,0.5016949152542373,0.7540830160260149,0.0,0.0,0.0,0.0,0.02504638218923933,0.0,0.002135000570815039,0.0034047085040536593,4.0,2.0,3.1,0.5385164807134505,0.9444444444444444,0.0,0.1388888888888889,0.2824605293085814,0.6900242810461981,-2.0507051829651555e-16,0.009406670199098542,0.05745733255416552
2013-01-12,400.0,128.0,0.0016040100250626567,272.0,16.0,0.013404825737265416,9.0,6.0,0.0,0.645,0.8330516190489039,0.0,0.0,0.0,0.0,0.016917293233082706,0.0,0.002281889229996115,0.0031776526997588043,9.0,5.0,7.0625,1.3905372163304368,0.6952380952380953,0.0,0.2142857142857143,0.22370818374373996,0.6664340075632658,-5.175569145608565e-15,0.006969587157332271,0.04951186579857752
