,nodes,edges,density,subgraphs,biggest_component,assortativity,diameter,max_degree,min_degree,std_degree,mean_degree,max_clustering,min_clustering,mean_clustering,std_clustering,max_closeness,min_closeness,mean_closeness,std_closeness,max_eccentricity,min_eccentricity,mean_eccentricity,std_eccentricity,max_betweenness,min_betweenness,mean_betweenness,std_betweenness,max_eigenvector,min_eigenvector,mean_eigenvector,std_eigenvector
2013-01-01,417.0,197.0,0.002271259915144807,236.0,115.0,0.051683385218493916,17.0,7.0,0.0,0.9496402877697842,1.1649790253905508,0.6299605249474366,0.0,0.01022467889364948,0.07242369725324503,0.05038771712158809,0.0,0.011481250081438897,0.016719016232327397,17.0,9.0,13.173913043478262,1.659024698116427,0.34883299694664405,0.0,0.05680727405277333,0.061984030515670266,0.5980711493073981,-9.367253113157008e-17,0.011876736695660526,0.04750815361844884
2013-01-02,319.0,128.0,0.002523609550284892,195.0,54.0,0.02011123564616068,12.0,8.0,0.0,0.8025078369905956,1.0864771429841416,0.0,0.0,0.0,0.0,0.04723707664884136,0.0,0.0073337494381870705,0.012089657751296605,12.0,6.0,9.407407407407407,1.5813557066821626,0.49213836477987416,0.0,0.08354835241627694,0.11674178024913481,0.48821546424018364,-1.3446008970245417e-16,0.015647406631162826,0.05375830079125972
2013-01-03,289.0,97.0,0.0023308342945021145,193.0,18.0,-0.0022962112514356456,15.0,5.0,0.0,0.6782006920415224,0.9394702629395025,0.0,0.0,0.0,0.0,0.01567925347222222,0.0,0.003533595376953645,0.00481589306221627,15.0,8.0,11.555555555555555,2.165954298846436,0.5514705882352942,0.0,0.2912581699346405,0.20543162159008208,0.6546138711260364,-2.178955059928267e-16,0.00905338081400623,0.05812266260498852
2013-01-04,277.0,86.0,0.0022497776382566837,193.0,21.0,0.18901189011890038,14.0,5.0,0.0,0.6209386281588448,0.8690393799402457,0.0,0.0,0.0,0.0,0.021312872975277068,0.0,0.0033903681229128595,0.005036987097867406,14.0,7.0,10.952380952380953,1.9389783877621267,0.6578947368421052,0.0,0.24486215538847117,0.20082680337416733,0.5972495614768667,-9.279723645157074e-17,0.010416579389756337,0.05917434559896714
2013-01-05,363.0,109.0,0.0016589805640533917,254.0,31.0,-0.017068730086481985,15.0,6.0,0.0,0.6060606060606061,0.8730218358113899,0.0,0.0,0.0,0.0,0.019576282246487144,0.0,0.002711101807311429,0.0043094131173452436,15.0,8.0,12.129032258064516,2.0437463305106007,0.7494252873563219,0.0,0.18813496477567668,0.195386242681906,0.63151404251041,-6.172160160170699e-17,0.009491599484993875,0.051621027458348616
2013-01-06,298.0,72.0,0.0016270083384177345,226.0,23.0,0.015908581671520972,14.0,5.0,0.0,0.48322147651006714,0.7780894416042894,0.0,0.0,0.0,0.0,0.018731375053214136,0.0,0.002405627191156708,0.004144211960813347,14.0,7.0,11.304347826086957,2.052247603687991,0.6623376623376623,0.0,0.23094297007340484,0.20195632264275926,0.6341770417683495,-6.005075056914648e-16,0.010568876995490766,0.05695615451415908
2013-01-07,262.0,81.0,0.0023690444853908922,184.0,18.0,0.04669110553733308,14.0,4.0,0.0,0.6183206106870229,0.9201561041407122,1.0,0.0,0.013994910941475829,0.10904428670338992,0.021220159151193636,0.0,0.003665881752297308,0.005550898749044232,14.0,7.0,10.833333333333334,2.06155281280883,0.6176470588235294,0.0,0.2777777777777778,0.2034691016801937,0.5107408853638504,-1.4331105564409336e-16,0.012244383927692195,0.060554677402831936
2013-01-08,273.0,76.0,0.0020469726352079294,198.0,36.0,0.1590690869187511,15.0,5.0,0.0,0.5714285714285714,0.8830042434678377,0.0,0.0,0.0,0.0,0.030024509803921566,0.0,0.00405473626706294,0.007281929157295757,15.0,8.0,11.666666666666666,1.8856180831641267,0.6747899159663866,0.0,0.15933706816059756,0.17696844957152885,0.647787222337841,-7.812993604545322e-16,0.011950532175025966,0.05933117598478335
2013-01-09,287.0,78.0,0.0019005384859043396,210.0,20.0,0.3873276313492756,14.0,6.0,0.0,0.5574912891986062,0.8771219044636701,0.26456684199469993,0.0,0.002304589215981707,0.02331169171073113,0.015129101667563205,0.0,0.002628347209102635,0.004116360841134761,14.0,7.0,11.4,2.222611077089287,0.5263157894736842,0.0,0.2748538011695907,0.21643748088829662,0.6269930672487256,-6.546707934417059e-17,0.008271422819332845,0.05844573655995029
2013-01-10,277.0,71.0,0.0018573745618165646,207.0,33.0,0.21367882656296333,11.0,5.0,0.0,0.51985559566787,0.9330296798492098,0.0,0.0,0.0,0.0,0.03342472907690299,0.0,0.004639870538199393,0.008636975066765312,11.0,7.0,8.909090909090908,1.054963344577528,0.49899193548387094,0.0,0.125366568914956,0.14465953434629109,0.5766025648310359,-9.496714866675306e-17,0.011241277687596741,0.059023232537700254
